lng,lat
-33.8377,-1.1355
-172.6650,51.7330
-173.1652,18.3158
-113.9741,-39.4789
-103.8907,-53.7127
-79.2055,28.9683
-110.6218,45.4686
-117.1840,73.9221
-103.0481,1.1665
-175.4819,-16.4509
-59.9675,-51.7939
-173.7665,26.0772
-72.8306,-25.7026
-144.1900,-41.5733
-172.1217,-24.5581
-172.2604,-57.6066
-78.7991,16.9742
-48.0317,-65.5167
-93.0299,-1.7113
-101.6929,-18.7799
-56.0366,-42.4702
-114.6447,47.9886
-179.6145,13.5738
-109.9105,13.4704
-79.3548,12.1456
-99.5690,-18.0892
-54.3714,22.0954
-131.1262,42.9400
-167.3465,7.8096
-43.7474,31.6471
-48.0592,-0.8678
-23.7906,72.4892
-48.2835,47.0088
-158.6386,-59.1552
-105.0033,-20.7840
-153.1943,-55.9043
-176.8571,-56.4261
-52.2387,-33.5289
-165.9609,-40.3187
-59.9822,-6.2219
-18.3544,61.7622
-27.9344,-11.5075
-87.8253,-31.5183
-128.9439,35.3129
-3.4284,-1.0429
-174.9560,38.3523
-89.8722,12.8105
-23.1014,-59.6662
-99.0870,2.9241
-125.3789,-21.8143
-76.2213,43.5437
-110.6758,-16.6349
-159.6919,39.6773
-49.6899,-78.8029
-84.3980,44.7858
-122.6288,25.1344
-149.8609,-15.5631
-64.7516,47.2795
-143.6653,-3.9516
-48.9663,-30.5805
-156.4856,-63.4818
-33.9587,-16.1795
-164.5348,24.3783
-178.3094,-63.5363
-76.0284,-54.2412
-22.3858,5.2784
-52.4897,15.2577
-146.1272,-47.0701
-132.2922,-21.8130
-31.2039,26.4989
-93.0191,64.1693
-39.7418,9.3239
-65.9682,15.8958
-126.9386,14.2603
-120.2055,17.1453
-116.5888,-36.7098
-104.7281,2.3524
-26.0409,1.0041
-163.6145,12.8628
-20.7688,21.0252
-150.8175,27.9842
-94.7629,-38.9619
-115.1754,-1.5127
-100.0177,43.7447
-64.6946,-65.4097
-18.7592,-3.5114
-138.5577,-21.5118
-64.2254,-34.0979
-71.5670,2.0788
-145.3798,-5.3669
-5.1144,33.8528
-33.6940,15.5423
-134.6595,69.9201
-103.2021,-16.2158
-10.2517,7.2434
-168.0668,29.0054
-40.0352,47.8135
-140.1887,5.1258
-94.3029,-17.3212
-178.5517,23.7488
-108.2246,24.4865
-27.3464,31.5405
-11.6527,59.9291
-35.9759,-12.7902
-173.5762,-59.8919
-105.7818,39.9398
-149.5713,-8.8225
-64.5715,-68.4147
-0.8921,-41.3358
-137.3752,6.1953
-133.0615,-39.8467
-30.9384,-22.0729
-168.2518,-61.9587
-121.4849,-39.9994
-135.2455,40.1244
-99.7030,55.3059
-90.4730,60.2917
-120.2312,61.1619
-176.1070,-34.9264
-61.0247,-44.6343
-110.6233,-11.8026
-174.4468,3.2403
-101.5127,5.7872
-106.2311,-34.3430
-153.0013,72.4623
-77.8995,-12.8810
-43.4868,52.9722
-29.7148,15.2944
-85.7079,-59.0436
-115.2053,-5.1719
-108.1767,42.2402
-143.5695,41.6895
-163.3743,-68.4082
-157.6671,-24.6885
-162.0369,55.8319
-75.2401,-69.5175
-50.1151,-69.6203
-156.7392,41.6198
-63.9781,-30.2283
-159.7651,60.2786
-75.0832,29.8345
-47.7803,-41.1424
-164.0861,-1.1875
-105.1907,45.2470
-153.3483,-71.2160
-148.8345,34.2696
-97.8559,18.9002
-96.7373,19.3524
-117.8395,-4.5632
-140.0185,36.1372
-12.9685,-3.9792
-48.0294,-33.8654
-82.5517,-25.6796
-154.2073,-10.2311
-120.9597,37.7297
-81.8642,-20.1073
-12.1990,62.4160
-123.7107,-62.7621
-15.3775,51.1205
-86.0461,47.5097
-25.0804,-4.0893
-119.3424,-58.9800
-12.2933,0.6359
-146.0509,21.2530
-30.8407,3.9729
-110.6119,-84.2131
-127.7018,23.1274
-50.5000,-14.7358
-145.4944,-19.8353
-49.7516,47.3222
-82.1375,29.2365
-143.0746,10.4682
-12.7586,-30.8129
-11.5064,28.2401
-131.6541,63.4670
-36.8255,1.8355
-50.6915,76.4327
-142.8578,33.3690
-147.4380,0.3224
-45.0815,-52.0884
-97.9055,63.3433
-42.1896,55.8096
-46.5326,35.9948
-4.4503,73.1386
-25.0972,-47.3306
-88.7735,0.0962
-9.0073,-56.7853
-27.9007,-51.6069
-107.4011,-65.9612
-63.2637,1.6634
-159.5778,61.2957
-137.4212,-6.8778
-7.0724,-19.9784
-116.0790,1.9365
-104.2562,7.5743
-75.6324,0.3172
-133.3708,-41.7617
-165.5494,-7.3048
-117.0443,7.6659
-52.9775,24.3048
-7.8100,-16.7808
-15.7589,14.9173
-29.0066,-28.5757
-130.4799,46.5529
-34.7194,11.8952
-123.7180,-31.3737
-107.9907,11.1092
-10.2295,-15.0348
-5.1343,-27.7498
-111.8021,-17.9228
-159.1794,-10.5412
-83.8572,45.8138
-173.3135,-0.8371
-159.8979,40.7350
-147.1058,31.8418
-71.2026,-30.9525
-0.5709,17.4253
-84.0694,25.7854
-156.4001,-64.4817
-103.7712,45.6629
-2.6033,-28.4170
-178.3061,-10.0004
-98.3554,53.4766
-172.6095,-35.4714
-2.9739,24.5637
-147.5472,-35.9446
-81.1299,-23.0216
-3.3148,-18.1323
-83.2660,-30.9619
-145.0006,-7.4084
-140.5134,13.8328
-36.9829,-11.0559
-17.8614,42.3799
-103.2291,39.7483
-179.3189,-23.2130
-35.0700,-24.3352
-56.6165,-38.0769
-131.7233,-35.1553
-138.1511,-25.5476
-45.0524,-43.2639
-114.2289,0.8517
-157.9764,-51.5313
-165.1462,-53.4614
-49.4879,17.8730
-100.2294,16.8226
-144.4175,-54.8689
-83.5754,-7.5511
-108.1842,-7.9526
-142.3927,-32.8312
-72.8660,30.0210
-62.6967,41.5104
-14.7430,5.3390
-2.6116,19.9983
-152.1167,49.5313
-122.8242,-50.0857
-164.8351,25.4367
-126.0087,2.7501
-39.6653,-38.6687
-94.7606,-45.4013
-37.7918,-32.8143
-14.2172,17.3702
-139.9469,16.8494
-65.6625,6.6211
-12.4981,12.3955
-93.6776,-61.0888
-49.9653,2.6522
-47.7029,43.7702
-175.7634,-4.3884
-121.4072,-41.9986
-20.3606,50.1109
-52.3483,41.9798
-112.1796,6.9314
-86.4894,-47.1840
-62.9101,9.1444
-124.2449,64.6765
-174.7231,13.8230
-139.6800,28.2822
-137.5520,28.4502
-23.1881,-8.5539
-168.4004,19.2264
-42.0618,24.3793
-169.3333,85.3782
-169.6510,74.3342
-21.4553,1.4341
-131.1832,-13.0149
-2.0622,6.1122
-61.6139,-47.6658
-78.6343,-58.7966
-148.4096,22.0507
-179.2463,61.0323
-150.4669,-70.7845
-141.9942,16.5588
-170.1533,14.6377
-141.8294,56.0838
-68.9553,36.4899
-120.7333,54.4477
-170.5490,-4.5404
-101.1981,-34.3466
-31.4711,20.8317
-130.7927,-13.9748
-2.3436,-25.3875
-122.9102,62.5593
-4.2080,-35.3955
-53.1072,-2.4948
-69.7121,13.7538
-149.6004,-37.5787
-113.3108,0.3127
-70.1831,23.8479
-160.8633,5.7883
-19.8157,33.1606
-22.5443,-26.0007
-102.0726,9.6111
-41.6026,49.3492
-12.5841,64.1071
-32.5884,-35.8707
-162.7736,-2.5982
-151.1115,63.0436
-8.6625,-22.5410
-81.3325,-15.5006
-169.4981,19.4764
-177.2744,-30.9881
-13.7814,64.9023
-84.0400,72.2907
-107.2404,-2.6460
-175.8856,37.4852
-120.7266,50.7123
-0.3531,25.9795
-54.5602,36.6088
-143.3521,-0.0238
-160.1217,-43.2207
-106.8497,-10.4215
-125.8420,25.5256
-80.6046,-55.0572
-158.2990,-9.8541
-142.8150,-21.5258
-139.4276,-43.1174
-174.6469,-2.1604
-63.2981,31.4325
-151.4551,15.5499
-164.0066,-11.8343
-45.6652,-36.7674
-135.1393,26.4329
-148.8560,29.4126
-43.4121,-21.1529
-26.8563,58.4462
-10.0772,2.0589
-156.8610,-17.4697
-75.8154,79.2454
-149.8581,49.4979
-61.1345,9.2113
-50.5146,16.3338
-120.3225,53.4073
-6.0247,15.4425
-146.8864,-7.7753
-58.5581,5.5000
-156.7769,-59.4570
-14.6910,15.2976
-22.3391,-0.1942
-139.5797,39.5647
-170.4265,-33.1132
-27.9337,-12.6348
-54.0550,-41.7041
-68.2615,-33.3653
-68.5243,-23.6058
-46.7288,61.1691
-72.5801,72.6157
-143.3428,58.2197
-7.8244,-31.2449
-138.5370,-48.0540
-30.8604,-59.4010
-5.4188,42.7978
-168.5910,5.2003
-54.2617,-32.4181
-24.1472,64.6890
-120.7233,32.1256
-155.7181,50.0035
-91.7600,7.1202
-61.1829,8.1525
-168.9863,-35.9232
-173.3598,-20.6792
-176.7791,11.4804
-125.1840,-16.8957
-43.4759,-36.0269
-41.3991,-25.4268
-122.8098,8.8834
-76.0690,-26.1269
-66.4024,80.1062
-140.7415,-3.9067
-48.6864,12.1625
-82.2626,3.9131
-120.1023,13.7580
-178.6717,56.2750
-44.2859,-13.8488
-23.7699,-23.2836
-11.2638,-44.2913
-166.5533,-25.8394
-26.0187,-5.7943
-147.7146,-8.4587
-141.8755,-63.9172
-63.6788,36.3082
-170.0753,-23.2559
-39.3984,36.4607
-43.4473,-66.2339
-32.8354,-0.5711
-5.6668,25.8041
-143.2846,35.3992
-86.0280,-39.2918
-110.7778,-33.0770
-148.5601,37.8751
-111.0341,37.9423
-175.7547,-71.2698
-168.8501,-13.0383
-144.9932,-17.9533
-8.4140,-61.6956
-100.2382,8.3787
-57.8204,-40.4249
-157.7277,23.7598
-109.8899,-70.6802
-74.0931,-77.0739
-147.2839,-5.7362
-173.7137,-67.3892
-135.7862,-39.6421
-78.7787,-76.6505
-63.0803,-31.6355
-101.8762,51.4924
-152.0342,-10.9256
-157.3542,26.7226
-157.1803,21.5375
-66.2388,42.6278
-38.7754,77.0837
-14.7996,-11.5905
-28.8979,8.3471
-147.3370,10.9098
-118.1301,15.9994
-65.6509,-82.7266
-126.1144,15.9277
-93.5390,-32.3608
-173.3295,27.9888
-104.9119,11.4815
-97.2794,-33.4008
-21.8588,-83.9824
-159.8650,-60.5300
-12.5285,-45.0158
-110.9876,51.7484
-47.8817,-51.4727
-21.8182,-36.3852
-162.5022,8.3747
-169.1183,25.2996
-151.8552,54.3012
-67.8484,14.3895
-93.5952,1.2146
-92.4410,-40.4138
-160.6192,81.3252
-92.6370,7.7386
-36.4886,-40.6434
-154.8707,-62.9798
-49.6291,33.9706
-104.3032,66.4412
-31.0671,51.3005
-33.8369,57.6200
-29.7706,48.5319
-157.0770,25.6387
-15.9406,-57.3379
-146.5565,-12.5920
-139.0963,47.1707
-119.0318,-16.5028
-136.6793,15.5367
-14.9204,14.2782
-35.7995,3.5466
-59.3559,-13.5283
-97.5115,72.0285
-60.6573,19.2176
-152.7327,43.9676
-16.1924,-56.2880
-79.5867,60.3208
-120.2339,-23.9445
-179.4421,-81.0731
-148.9967,-18.8704
-59.0009,-26.6415
-40.9441,63.1371
-19.0003,49.4002
-90.9006,12.3928
-39.8914,45.5971
-114.8470,-24.2479
-160.2938,7.6865
-111.2677,-34.1329
-81.4402,42.2531
-72.2695,-60.7909
-4.6731,16.7457
-161.1391,-81.6943
-13.3022,39.2709
-74.1182,6.2309
-174.3345,75.9151
-66.7848,3.1016
-90.9369,-8.4233
-53.3850,26.3881
-63.6741,-55.9994
-80.0672,19.2904
-34.3085,44.6420
-118.6836,-5.8192
-142.6481,32.3345
-166.2142,54.1063
-104.0581,-39.0565
-8.3784,64.3434
-166.6296,35.6584
-43.5676,-27.4196
-152.9363,22.4157
-96.8771,39.5721
-128.5048,-21.5554
-132.2629,35.3795
-102.5494,-18.0369
-29.5081,-62.2727
-131.7455,51.1832
-48.6246,34.6469
-32.7986,5.1719
-161.4867,-64.8259
-154.4252,55.3325
-39.0513,28.3761
-70.3868,-21.3821
-21.4978,5.7667
-31.0263,29.9857
-67.2246,55.3421
-166.3074,38.5877
-104.3070,18.3346
-141.2765,-58.3411
-143.5381,1.0701
-135.6128,-56.2445
-83.9285,75.2494
-104.0333,-15.4775
-32.8578,-4.0642
-144.3804,50.6246
-126.5903,64.9228
-32.4851,-78.0112
-118.0483,10.4026
-116.2285,-45.7989
-88.8841,27.3991
-68.0563,31.5870
-153.2839,13.9847
-161.7648,58.7594
-30.8326,6.2250
-96.3051,61.4722
-76.1695,-16.5350
-17.2124,-42.5331
-158.2534,12.3272
-154.7211,51.5322
-77.2669,-17.0322
-21.1986,11.9399
-176.0596,2.8505
-83.5707,57.9621
-85.1151,-47.7937
-34.8574,-2.8736
-114.2017,-13.0541
-146.6061,49.8521
-17.8313,-47.7237
-50.8048,34.3881
-12.0125,-16.3901
-40.1844,-55.1179
-117.1057,-65.5361
-162.7826,25.9901
-47.6802,12.7046
-155.9932,21.2050
-120.8622,35.5124
-59.0497,-27.6019
-112.4084,-78.3412
-2.4149,-21.3307
-23.6105,84.6018
-158.8720,47.2689
-163.6306,17.0212
-127.5099,76.3883
-128.0368,-16.3226
-160.5087,-28.0978
-33.7569,9.1256
-14.3286,12.6485
-53.9451,-50.9437
-137.7789,-23.6425
-113.9194,-22.3847
-73.8333,-25.1299
-163.4125,61.2613
-98.7757,68.6278
-35.5631,57.0920
-59.8927,-25.0427
-58.0613,17.0153
-118.6486,43.2507
-18.9834,-17.8824
-117.0372,6.6027
-33.3312,31.2378
-100.7802,-41.5280
-168.4681,34.0749
-4.1958,-31.1590
-24.5987,24.8648
-99.1599,-9.5487
-70.4675,31.5979
-50.9656,29.3664
-99.5336,46.8893
-164.7315,49.9860
-108.5561,-25.1368
-36.2346,-48.8430
-71.6277,36.4931
-89.1755,-45.9012
-116.0774,3.9594
-132.4782,58.1147
-172.1379,-6.7467
-105.9033,-5.0435
-164.0638,-5.0009
-44.3401,-40.1844
-23.5558,57.2741
-60.3023,-81.8236
-125.9450,-7.5863
-4.8294,-28.8834
-90.1710,41.1065
-74.7336,-37.3959
-119.3900,-12.1372
-150.9309,-33.0913
-38.4824,45.1054
-84.1078,5.2357
-144.1821,10.8718
-114.9931,20.0020
-171.1879,48.5962
-6.6462,-35.8585
-164.2651,27.2880
-119.9419,73.1556
-111.2435,33.4017
-36.7217,21.5943
-55.3930,-34.4964
-134.3252,5.0291
-119.5937,-9.5936
-18.0529,24.0951
-88.3252,20.4152
-156.4895,13.9180
-150.4013,-77.1843
-169.2041,-8.8605
-144.2586,44.3383
-136.1812,-2.4411
-123.7182,-29.5261
-134.3492,-24.2939
-98.6790,-18.8295
-161.8649,-34.2023
-9.5466,19.8650
-119.9336,52.3718
-78.4635,28.1967
-122.1519,-43.0241
-179.4295,-32.0839
-121.0842,-9.3491
-59.7871,18.8199
-170.5184,1.9386
-170.7765,-28.5056
-62.1849,-70.5522
-172.5133,41.9555
-174.2142,21.2965
-114.9484,24.6911
-20.9448,-32.2386
-94.3687,-63.2477
-122.2653,-2.0292
-45.1122,-5.0545
-109.1430,-62.3362
-115.4556,-15.3103
-32.8729,-6.3970
-43.2334,50.8301
-108.8477,13.9875
-105.5844,29.0513
-141.0381,-55.4834
-30.5417,70.7538
-58.8165,20.3057
-118.6846,-14.2281
-73.5057,-9.7427
-152.4303,38.8283
-152.1724,-67.4872
-91.4345,53.8238
-49.8268,7.2055
-161.5988,-71.3286
-56.9901,-2.3801
-130.1191,17.9471
-156.6404,-61.4732
-147.6454,-63.7962
-11.1723,53.6756
-162.4912,20.8584
-176.6336,4.8783
-120.6988,-26.6190
-95.3629,-54.1600
-55.3878,54.2980
-10.0518,1.0681
-99.8559,-47.7058
-123.2709,17.6748
-18.5949,-12.1129
-125.8692,-58.9075
-75.3823,-63.3244
-26.8905,-24.0414
-59.5007,-16.7895
-17.1932,8.0595
-126.4022,32.2747
-144.0147,-38.6242
-11.7601,19.1599
-55.5731,-37.8165
-131.9343,-41.8561
-90.8729,-57.2972
-27.9188,-34.8124
-31.9227,81.6950
-54.3831,48.1366
-119.4579,-8.6837
-150.0138,-48.3754
-54.9568,72.8141
-145.8808,-25.9094
-141.7634,-40.9285
-29.6465,16.3509
-54.7356,-45.3714
-163.3334,11.7416
-159.7418,-62.4321
-71.2131,-62.8692
-165.2989,15.3997
-88.1365,30.6789
-132.8239,0.3771
-118.2193,21.7677
-83.1209,-29.9321
-111.5357,-51.5744
-167.6037,38.9029
-165.7910,-22.8345
-5.9888,44.6940
-125.7700,-56.9754
-84.9511,49.6373
-136.0046,65.4773
-120.8548,-23.1422
-42.7369,46.5131
-35.8993,-5.7965
-72.7391,-59.7681
-135.6152,22.5123
-69.2550,-66.0548
-116.8804,-53.9723
-134.4312,-63.0280
-98.5146,61.0354
-90.3041,-3.7904
-91.6874,29.6599
-119.0410,10.9734
-80.5143,-26.9424
-60.5610,56.9421
-75.3158,77.3940
-126.8333,24.8870
-6.5200,10.9915
-82.5178,1.6802
-171.9590,-60.2136
-116.1428,-18.5089
-176.7114,-60.2230
-85.3744,-53.4627
-107.5147,-63.1514
-169.2992,61.5229
-106.9134,-42.6811
-11.7212,11.7809
-127.6888,2.4337
-1.5233,22.9507
-55.2915,16.6721
-57.5571,7.1547
-108.0716,26.8445
-158.3717,66.5534
-112.1678,-6.6485
-120.4302,-32.1359
-60.4941,-59.8245
-150.6531,-65.9615
-66.1652,32.3300
-139.2446,-7.2678
-5.5069,-13.6858
-179.4550,-70.1206
-132.2414,-34.2046
-13.7058,-6.5943
-108.1946,7.8092
-80.9289,-48.3697
-53.3420,-43.8279
-150.9131,-53.6613
-72.6714,11.7574
-39.0388,-75.2746
-27.9263,-24.6442
-178.3322,17.9957
-41.3355,29.4708
-24.1222,-8.0206
-105.6686,41.0270
-61.9245,-8.3329
-20.9128,-19.1785
-71.3277,-38.8110
-80.6899,-9.6493
-89.5324,-28.1400
-104.7656,57.2633
-177.3958,-14.4936
-46.8127,21.5252
-73.5259,-21.8284
-74.9016,-2.6285
-43.1016,63.6444
-79.8458,-62.5895
-9.1917,36.0427
-0.0475,48.1674
-10.6531,19.5166
-42.3731,-21.7169
-91.6518,0.9963
-125.7052,-10.2471
-170.3219,11.6840
-88.3665,-37.9941
-8.8628,-32.0218
-52.5653,13.1727
-3.3819,-53.8992
-5.8755,-59.1438
-120.4640,-44.9949
-68.1048,-47.4362
-144.1354,22.6977
-130.2374,19.0462
-50.3382,49.4151
-50.8331,6.6453
-2.9605,16.2996
-113.8658,22.9132
-104.3536,6.5037
-38.8668,0.7116
-72.5401,70.6468
-163.5278,-8.0323
-98.6654,20.7423
-61.3436,-54.3359
-134.9774,-17.5187
-5.8532,-4.9130
-119.6616,-82.2414
-55.4573,12.5663
-122.1842,15.9999
-12.8012,15.0216
-24.7366,23.7260
-137.8375,-17.8013
-66.6186,19.1112
-20.6449,-22.4534
-82.5696,16.5580
-92.5393,-78.3774
-169.5706,30.3027
-116.0740,8.1683
-127.8662,61.2692
-166.7243,-44.2358
-86.9866,6.0988
-138.0680,-54.9623
-130.8499,-38.9970
-119.9807,-63.7294
-70.8921,39.1039
-163.4568,60.2341
-79.1037,-33.2859
-152.2071,-1.1607
-147.2190,74.9856
-146.4526,-16.5523
-116.0569,27.6249
-54.2097,25.7638
-112.0865,-41.3161
-27.9648,38.0903
-90.9064,46.7671
-133.4669,57.3327
-2.3726,-58.6273
-167.0630,6.7163
-147.2643,-60.0725
-28.8975,-81.0483
-40.4724,54.2582
-132.8703,62.6345
-121.2394,-13.7971
-95.0078,-21.7684
-85.9180,-37.0898
-141.6634,43.5958
-37.8900,-69.8841
-62.2004,5.4574
-2.3882,3.0023
-65.7846,4.5569
-138.6331,45.3695
-56.0021,38.0031
-92.8806,29.2912
-61.1069,-39.7061
-30.9340,-21.0113
-148.8119,38.8299
-8.5117,27.0342
-78.2527,-16.3700
-67.4062,-21.9826
-147.9657,-71.2533
-108.4437,20.9518
-17.9199,30.5198
-64.8364,23.6816
-105.0411,34.8288
-131.1249,18.4159
-129.0802,-9.3200
-109.6446,-0.8538
-65.9666,33.9255
-9.3769,66.9047
-26.3113,51.6824
-54.7722,5.5207
-170.2909,46.4685
-58.2397,-30.9980
-159.4984,-20.8226
-112.3181,-28.4784
-33.4201,27.7446
-55.6063,69.8318
-160.4384,-72.8495
-54.1759,-30.5883
-54.0981,-39.1323
-27.2874,-61.8020
-51.0664,-45.9748
-84.6022,23.6474
-178.6271,-2.4278
-60.6542,35.2641
-5.0276,30.8795
-2.5352,-32.6208
-92.2127,32.6277
-109.7351,-16.3421
-64.0391,-31.2141
-21.4873,4.6928
-136.2710,-55.1953
-57.7364,2.7271
-161.4027,-63.8512
-173.0749,4.6809
-125.2355,45.2862
-118.2719,-66.4588
-52.1447,24.9123
-49.4836,57.4649
-169.4037,-2.2104
-75.1483,15.5423
-64.0357,51.1591
-53.9875,0.4105
-167.6798,24.0457
-154.8587,1.7610
-58.3304,10.8909
-63.6949,66.3954
-7.1468,-48.3578
-110.1307,-18.3840
-70.4078,-76.2825
-1.6773,-27.6132
-34.7235,-47.3869
-89.5349,-5.6499
-35.6727,19.9153
-75.3129,53.3567
-2.3763,-41.0564
-64.6445,9.0707
-176.1761,-31.5476
-119.7344,-55.0585
-162.1849,27.8390
-157.6732,-52.5060
-164.1802,-26.7676
-88.5292,-28.8091
-169.3820,15.4442
-137.1891,-36.6000
-26.6131,-42.2567
-0.2436,-32.0964
-64.5260,-49.9305
-53.2962,-45.3211
-162.7966,-28.3864
-0.4519,36.6321
-19.7439,-20.6948
-92.7743,24.0436
-176.1390,0.1588
-25.1267,5.9637
-45.6570,-26.3384
-90.9886,32.9691
-162.7918,-74.6949
-26.7386,37.4215
-166.5432,-6.9429
-27.1135,33.8927
-75.7118,-74.7860
-42.6965,-31.8524
-15.4247,-21.2922
-129.1081,-22.3662
-6.6334,13.4988
-149.9024,50.4790
-2.8155,69.5838
-35.6702,56.0103
-108.2990,23.3070
-33.6720,16.5964
-78.5907,-43.8880
-21.1190,18.8343
-98.3466,23.0544
-146.6342,12.8317
-45.5981,-24.2783
-105.2250,20.1627
-26.0351,43.2373
-62.4026,80.9188
-88.2694,-11.7399
-101.4395,-0.1216
-137.0914,32.2045
-128.3884,59.4745
-167.9290,66.4585
-143.6407,-22.3378
-178.3556,-54.0677
-106.7932,28.5420
-108.7342,84.6585
-123.1498,15.4294
-139.5940,14.5559
-160.7079,-26.9316
-28.9803,-26.3431
-33.0969,-43.6867
-67.7809,15.3115
-71.6775,31.5863
-164.6723,-6.6608
-148.9819,-7.1234
-167.9189,9.9987
-82.8341,-27.8315
-40.8810,1.9204
-97.5588,-45.0437
-2.6000,25.6015
-159.9077,-6.4179
-115.2927,-20.8614
-2.0654,47.0711
-87.2857,-39.7627
-151.4535,78.7560
-85.7133,0.3231
-59.7445,26.0557
-173.2854,-44.8448
-127.3797,-63.5571
-90.4608,-4.9446
-84.9516,-10.3649
-39.3440,-36.5149
-147.9919,14.3890
-105.9826,24.3517
-42.8758,21.6246
-134.3523,35.0275
-38.1159,34.7539
-153.4248,-28.1575
-156.2372,-75.0237
-157.8133,5.8486
-52.0697,82.3437
-55.1684,19.6133
-77.4705,-54.8932
-153.7401,43.4070
-8.6887,3.9320
-138.6991,-56.8123
-17.6518,-48.8333
-15.5201,3.8493
-93.3624,-59.9939
-32.7840,7.4209
-41.5018,48.2648
-45.8274,-46.2898
-102.7832,12.4573
-165.1201,34.2848
-82.8599,-19.4319
-6.4890,-58.1166
-163.0668,18.9430
-42.3146,-71.2975
-30.6243,37.0379
-62.9115,-28.6747
-71.5883,39.9915
-168.7540,-59.4375
-76.2292,20.4844
-85.7400,57.7434
-169.9089,6.5983
-105.5450,3.9390
-154.5179,-4.3792
-150.5631,-30.0042
-138.3535,39.1340
-99.0394,58.7328
-25.5836,-66.9786
-100.1814,-35.1364
-124.5978,22.7464
-173.8090,23.1577
-75.6778,57.4106
-177.2492,57.0161
-21.4230,-1.8644
-64.7895,57.2586
-27.7200,15.1433
-81.4640,-16.6613
-95.0203,-46.5520
-163.6661,-7.0183
-29.5383,72.9192
-83.5651,-25.0306
-137.7556,15.9765
-69.2304,-5.5006
-167.1739,-59.0116
-61.3335,-35.2275
-45.7405,-41.5404
-159.6082,-3.6647
-121.7302,-55.0780
-10.2857,-19.9711
-90.1916,-25.3296
-81.7899,36.8203
-157.6212,53.5086
-45.4444,36.6643
-61.3022,58.0318
-71.7056,28.5503
-156.4066,72.0385
-15.4441,-0.3246
-166.1763,18.6975
-78.6903,17.8937
-149.9483,51.4559
-155.9563,2.1237
-151.0581,56.0999
-178.3787,-46.8056
-127.3557,8.3566
-48.9232,29.5690
-94.4775,-18.4455
-78.4556,-59.8449
-51.2168,36.5732
-103.3026,17.6725
-112.3765,51.1877
-32.4612,-33.6243
-6.2129,72.2618
-141.9150,64.2135
-83.7869,-67.1030
-9.5474,34.9330
-149.3935,-0.0534
-157.5478,18.4876
-105.2017,-28.2685
-8.8116,-42.7922
-37.7252,19.9726
-150.8239,47.0347
-14.9142,28.2739
-142.7361,53.0059
-106.4627,4.5123
-92.8427,-28.1721
-91.8453,-61.7103
-132.9025,39.5291
-67.7490,42.6808
-36.6569,16.2026
-4.3321,56.9893
-120.9105,36.6256
-23.2607,26.4738
-98.0810,-36.6947
-158.5671,27.0206
-2.1627,35.3881
-87.9078,-32.5712
-127.5461,55.7171
-64.9398,-29.7824
-154.1019,56.2561
-14.5304,34.7348
-119.7255,37.2481
-7.9726,3.4050
-147.9059,-34.8347
-31.4659,-61.5964
-155.0849,12.4087
-175.7617,57.7441
-151.0950,-6.4546
-109.5415,1.1033
-84.5812,19.7100
-83.8773,-64.9240
-117.0099,57.5239
-68.9146,27.8421
-165.3450,19.5135
-144.2254,-10.4275
-31.3682,23.0720
-53.0507,74.6493
-160.9507,31.4553
-156.6023,-13.4253
-151.3135,-5.4203
-156.0504,-78.6304
-41.4216,-26.4508
-12.1698,-21.3961
-58.6768,-42.4974
-134.3419,47.3014
-99.6191,-65.0978
-121.8598,-28.5072
-105.8241,-23.7540
-176.9815,-52.4495
-68.4094,-74.3243
-9.2897,7.5837
-179.8068,40.0544
-124.9064,-0.5896
-88.9004,-68.2409
-74.3627,-30.4149
-125.7106,37.3303
-160.1168,-1.5418
-46.6416,-40.8396
-121.9841,11.5637
-68.1017,47.4243
-130.4178,-60.5671
-103.5727,-67.4489
-30.4458,20.2159
-54.2582,30.6021
-75.5278,34.7050
-51.1973,-4.8808
-168.7751,2.3227
-3.9908,42.9943
-37.2980,-28.4970
-138.3388,48.7694
-136.2924,-21.9906
-148.2368,45.3306
-125.1073,15.3984
-98.1631,9.3021
-165.6555,69.3043
-104.6172,14.8744
-67.0938,41.7419
-121.8157,82.0662
-151.1104,-23.4831
-160.0175,82.4765
-152.1713,-59.8437
-125.4655,-25.1736
-150.5872,60.4441
-112.5061,31.6904
-76.9657,-24.4376
-58.3065,31.0320
-94.0334,35.2216
-140.0827,-7.9552
-101.0143,-20.5972
-88.7353,-15.2273
-110.7265,49.6044
-132.2558,11.5410
-90.4406,2.5641
-144.8052,-43.4358
-27.3615,55.4326
-74.7350,28.0961
-40.8001,60.8878
-141.5524,-61.1565
-55.2594,-31.8478
-35.4402,74.2811
-29.2384,-44.4506
-84.7559,8.0391
-120.3653,-6.5515
-146.3839,56.1778
-122.3900,41.4162
-144.4329,29.9960
-134.1833,33.9821
-47.9957,-32.9657
-116.3534,-38.6896
-67.2844,39.9416
-154.7429,38.4535
-176.4276,-17.0673
-63.2771,63.3080
-160.3051,-29.2641
-50.1824,-34.5966
-71.1875,61.5473
-16.1902,12.8924
-178.3496,-3.3810
-105.2691,-35.1777
-90.2668,25.9346
-158.2848,25.9443
-60.4962,53.8833
-38.2595,-51.1821
-12.9144,7.1032
-95.7969,18.6582
-63.1748,-15.4414
-23.2805,43.0158
-123.8063,-69.9259
-128.8202,34.2305
